V1	V2.x	V3	V4	V5	grp	DUP	len
9	braker_augustus	intron	7330581	7330660	2939	NO	80
9	braker_augustus	exon	7330661	7331228	2940	NO	568
9	braker_augustus	intron	7331229	7332281	2941	NO	1053
9	braker_augustus	exon	7332282	7332412	2942	NO	131
9	braker_augustus	intron	7332413	7333812	2943	NO	1400
9	braker_augustus	exon	7333813	7333963	2944	NO	151
9	braker_augustus	non_coding	7333964	7341079	2945	NO	7116
9	braker_augustus	exon	7341080	7341759	2946	NO	680
9	braker_augustus	intron	7341760	7341871	2947	NO	112
9	braker_augustus	exon	7341872	7342118	2948	NO	247
9	braker_augustus	intron	7342119	7343409	2949	NO	1291
9	braker_augustus	exon	7343410	7343490	2950	NO	81
9	braker_augustus	intron	7343491	7343755	2951	NO	265
9	braker_augustus	exon	7343756	7343893	2952	NO	138
9	braker_augustus	intron	7343894	7344302	2953	NO	409
9	braker_augustus	exon	7344303	7344356	2954	NO	54
9	braker_augustus	non_coding	7344357	7348212	2955	NO	3856
9	braker_augustus	exon	7348213	7348905	2956	NO	693
9	braker_augustus	non_coding	7348906	7353212	2957	NO	4307
9	braker_augustus	exon	7353213	7353255	2958	NO	43
9	braker_augustus	intron	7353256	7359500	2959	NO	6245
9	braker_augustus	exon	7359501	7360790	2960	NO	1290
9	braker_augustus	intron	7360791	7360964	2961	NO	174
9	braker_augustus	exon	7360965	7361129	2962	NO	165
9	braker_augustus	intron	7361130	7363150	2963	NO	2021
9	braker_augustus	exon	7363151	7364439	2964	NO	1289
9	braker_augustus	intron	7364440	7367284	2965	NO	2845
9	braker_augustus	exon	7367285	7367407	2966	NO	123
9	braker_augustus	non_coding	7367408	7369125	2967	NO	1718
9	braker_augustus	exon	7369126	7369735	2968	NO	610
9	braker_augustus	intron	7369736	7370202	2969	NO	467
9	braker_augustus	exon	7370203	7370341	2970	NO	139
9	braker_augustus	intron	7370342	7370679	2971	NO	338
9	braker_augustus	exon	7370680	7371343	2972	NO	664
9	braker_augustus	non_coding	7371344	7372189	2973	NO	846
9	braker_augustus	exon	7372190	7372353	2974	NO	164
9	braker_augustus	intron	7372354	7372629	2975	NO	276
9	braker_augustus	exon	7372630	7372778	2976	NO	149
9	braker_augustus	intron	7372779	7376004	2977	NO	3226
9	braker_augustus	exon	7376005	7376147	2978	NO	143
9	braker_augustus	intron	7376148	7376375	2979	NO	228
9	braker_augustus	exon	7376376	7376594	2980	NO	219
9	braker_augustus	intron	7376595	7376778	2981	NO	184
9	braker_augustus	exon	7376779	7376874	2982	NO	96
9	braker_augustus	intron	7376875	7378123	2983	NO	1249
9	braker_augustus	exon	7378124	7378352	2984	NO	229
9	braker_augustus	intron	7378353	7378476	2985	NO	124
9	braker_augustus	exon	7378477	7378490	2986	NO	14
9	braker_augustus	non_coding	7378491	7398734	2987	NO	20244
9	braker_augustus	exon	7398735	7398950	2988	NO	216
9	braker_augustus	non_coding	7398951	7415940	2989	NO	16990
9	braker_augustus	exon	7415941	7416134	2990	NO	194
9	braker_augustus	intron	7416135	7417204	2991	NO	1070
9	braker_augustus	exon	7417205	7417678	2992	NO	474
9	braker_augustus	intron	7417679	7417855	2993	NO	177
9	braker_augustus	exon	7417856	7417951	2994	NO	96
9	braker_augustus	intron	7417952	7419882	2995	NO	1931
9	braker_augustus	exon	7419883	7420241	2996	NO	359
9	braker_augustus	intron	7420242	7422147	2997	NO	1906
9	braker_augustus	exon	7422148	7422301	2998	NO	154
9	braker_augustus	intron	7422302	7423994	2999	NO	1693
9	braker_augustus	exon	7423995	7424187	3000	NO	193
9	braker_augustus	intron	7424188	7429258	3001	NO	5071
9	braker_augustus	exon	7429259	7429371	3002	NO	113
9	braker_augustus	intron	7429372	7430089	3003	NO	718
9	braker_augustus	exon	7430090	7430280	3004	NO	191
9	braker_augustus	intron	7430281	7431433	3005	NO	1153
9	braker_augustus	exon	7431434	7431540	3006	NO	107
9	braker_augustus	intron	7431541	7434544	3007	NO	3004
9	braker_augustus	exon	7434545	7434693	3008	NO	149
9	braker_augustus	intron	7434694	7437583	3009	NO	2890
9	braker_augustus	exon	7437584	7437722	3010	NO	139
9	braker_augustus	intron	7437723	7438719	3011	NO	997
9	braker_augustus	exon	7438720	7438935	3012	NO	216
9	braker_augustus	intron	7438936	7439299	3013	NO	364
9	braker_augustus	exon	7439300	7439403	3014	NO	104
9	braker_augustus	intron	7439404	7440900	3015	NO	1497
9	braker_augustus	exon	7440901	7441051	3016	NO	151
9	braker_augustus	non_coding	7441052	7444389	3017	NO	3338
9	braker_augustus	exon	7444390	7444596	3018	NO	207
9	braker_augustus	intron	7444597	7444745	3019	NO	149
9	braker_augustus	exon	7444746	7444994	3020	NO	249
9	braker_augustus	intron	7444995	7445282	3021	NO	288
9	braker_augustus	exon	7445283	7445527	3022	NO	245
9	braker_augustus	intron	7445528	7445621	3023	NO	94
9	braker_augustus	exon	7445622	7445649	3024	NO	28
9	braker_augustus	non_coding	7445650	7450951	3025	NO	5302
9	braker_augustus	exon	7450952	7451152	3026	NO	201
9	braker_augustus	non_coding	7451153	7451324	3027	NO	172
9	braker_augustus	exon	7451325	7451624	3028	NO	300
9	braker_augustus	intron	7451625	7452309	3029	NO	685
9	braker_augustus	exon	7452310	7452433	3030	NO	124
9	braker_augustus	intron	7452434	7452520	3031	NO	87
9	braker_augustus	exon	7452521	7452684	3032	NO	164
9	braker_augustus	intron	7452685	7453217	3033	NO	533
9	braker_augustus	exon	7453218	7453373	3034	NO	156
9	braker_augustus	non_coding	7453374	7459459	3035	NO	6086
9	braker_augustus	exon	7459460	7459510	3036	NO	51
9	braker_augustus	intron	7459511	7459587	3037	NO	77
9	braker_augustus	exon	7459588	7460177	3038	NO	590
9	braker_augustus	intron	7460178	7463054	3039	NO	2877
9	braker_augustus	exon	7463055	7463172	3040	NO	118
9	braker_augustus	non_coding	7463173	7485273	3041	NO	22101
9	braker_augustus	exon	7485274	7485385	3042	NO	112
9	braker_augustus	intron	7485386	7486450	3043	NO	1065
9	braker_augustus	exon	7486451	7486585	3044	NO	135
9	braker_augustus	intron	7486586	7487397	3045	NO	812
9	braker_augustus	exon	7487398	7487667	3046	NO	270
9	braker_augustus	intron	7487668	7488214	3047	NO	547
9	braker_augustus	exon	7488215	7488338	3048	NO	124
9	braker_augustus	intron	7488339	7488656	3049	NO	318
9	braker_augustus	exon	7488657	7488832	3050	NO	176
9	braker_augustus	intron	7488833	7497984	3051	NO	9152
9	braker_augustus	exon	7497985	7498230	3052	NO	246
9	braker_augustus	non_coding	7498231	7548060	3053	NO	49830
9	braker_augustus	exon	7548061	7548070	3054	NO	10
9	braker_augustus	intron	7548071	7549748	3055	NO	1678
9	braker_augustus	exon	7549749	7549940	3056	NO	192
9	braker_augustus	intron	7549941	7553022	3057	NO	3082
9	braker_augustus	exon	7553023	7553240	3058	NO	218
9	braker_augustus	intron	7553241	7556960	3059	NO	3720
9	braker_augustus	exon	7556961	7557182	3060	NO	222
9	braker_augustus	intron	7557183	7557523	3061	NO	341
9	braker_augustus	exon	7557524	7557652	3062	NO	129
9	braker_augustus	non_coding	7557653	7569723	3063	NO	12071
9	braker_augustus	exon	7569724	7571394	3064	NO	1671
9	braker_augustus	non_coding	7571395	7572137	3065	NO	743
9	braker_augustus	exon	7572138	7572379	3066	NO	242
9	braker_augustus	intron	7572380	7572875	3067	NO	496
9	braker_augustus	exon	7572876	7573181	3068	NO	306
9	braker_augustus	intron	7573182	7573267	3069	NO	86
9	braker_augustus	exon	7573268	7573424	3070	NO	157
9	braker_augustus	non_coding	7573425	7586759	3071	NO	13335
9	braker_augustus	exon	7586760	7586873	3072	NO	114
9	braker_augustus	intron	7586874	7601995	3073	NO	15122
9	braker_augustus	exon	7601996	7602136	3074	NO	141
9	braker_augustus	intron	7602137	7602992	3075	NO	856
9	braker_augustus	exon	7602993	7603178	3076	NO	186
9	braker_augustus	intron	7603179	7604147	3077	NO	969
9	braker_augustus	exon	7604148	7604564	3078	NO	417
9	braker_augustus	intron	7604565	7605216	3079	NO	652
9	braker_augustus	exon	7605217	7605371	3080	NO	155
9	braker_augustus	intron	7605372	7606852	3081	NO	1481
9	braker_augustus	exon	7606853	7607016	3082	NO	164
9	braker_augustus	intron	7607017	7614913	3083	NO	7897
9	braker_augustus	exon	7614914	7615068	3084	NO	155
9	braker_augustus	intron	7615069	7615470	3085	NO	402
9	braker_augustus	exon	7615471	7615698	3086	NO	228
9	braker_augustus	intron	7615699	7617592	3087	NO	1894
9	braker_augustus	exon	7617593	7617799	3088	NO	207
9	braker_augustus	intron	7617800	7618468	3089	NO	669
9	braker_augustus	exon	7618469	7618965	3090	NO	497
9	braker_augustus	intron	7618966	7621915	3091	NO	2950
9	braker_augustus	exon	7621916	7622138	3092	NO	223
9	braker_augustus	intron	7622139	7622260	3093	NO	122
9	braker_augustus	exon	7622261	7622677	3094	NO	417
9	braker_augustus	intron	7622678	7623054	3095	NO	377
9	braker_augustus	exon	7623055	7623289	3096	NO	235
9	braker_augustus	intron	7623290	7625162	3097	NO	1873
9	braker_augustus	exon	7625163	7625372	3098	NO	210
9	braker_augustus	intron	7625373	7625680	3099	NO	308
9	braker_augustus	exon	7625681	7625991	3100	NO	311
9	braker_augustus	non_coding	7625992	7631256	3101	NO	5265
9	braker_augustus	exon	7631257	7631366	3102	NO	110
9	braker_augustus	intron	7631367	7631464	3103	NO	98
9	braker_augustus	exon	7631465	7631612	3104	NO	148
9	braker_augustus	intron	7631613	7631869	3105	NO	257
9	braker_augustus	exon	7631870	7632469	3106	NO	600
9	braker_augustus	non_coding	7632470	7638135	3107	NO	5666
9	braker_augustus	exon	7638136	7638366	3108	NO	231
9	braker_augustus	intron	7638367	7638476	3109	NO	110
9	braker_augustus	exon	7638477	7638657	3110	NO	181
9	braker_augustus	intron	7638658	7638779	3111	NO	122
9	braker_augustus	exon	7638780	7639431	3112	NO	652
9	braker_augustus	intron	7639432	7639650	3113	NO	219
9	braker_augustus	exon	7639651	7639828	3114	NO	178
9	braker_augustus	intron	7639829	7640314	3115	NO	486
9	braker_augustus	exon	7640315	7640596	3116	NO	282
9	braker_augustus	intron	7640597	7640673	3117	NO	77
9	braker_augustus	exon	7640674	7640989	3118	NO	316
9	braker_augustus	intron	7640990	7641079	3119	NO	90
9	braker_augustus	exon	7641080	7641102	3120	NO	23
9	braker_augustus	non_coding	7641103	7647859	3121	NO	6757
9	braker_augustus	exon	7647860	7647898	3122	NO	39
9	braker_augustus	intron	7647899	7647991	3123	NO	93
9	braker_augustus	exon	7647992	7648161	3124	NO	170
9	braker_augustus	intron	7648162	7649353	3125	NO	1192
9	braker_augustus	exon	7649354	7649567	3126	NO	214
9	braker_augustus	intron	7649568	7649759	3127	NO	192
9	braker_augustus	exon	7649760	7649894	3128	NO	135
9	braker_augustus	intron	7649895	7650341	3129	NO	447
9	braker_augustus	exon	7650342	7650499	3130	NO	158
9	braker_augustus	intron	7650500	7650721	3131	NO	222
9	braker_augustus	exon	7650722	7650884	3132	NO	163
9	braker_augustus	intron	7650885	7651838	3133	NO	954
9	braker_augustus	exon	7651839	7652009	3134	NO	171
9	braker_augustus	intron	7652010	7652399	3135	NO	390
9	braker_augustus	exon	7652400	7652508	3136	NO	109
9	braker_augustus	intron	7652509	7652582	3137	NO	74
9	braker_augustus	exon	7652583	7652716	3138	NO	134
9	braker_augustus	intron	7652717	7656526	3139	NO	3810
9	braker_augustus	exon	7656527	7656687	3140	NO	161
9	braker_augustus	intron	7656688	7658746	3141	NO	2059
9	braker_augustus	exon	7658747	7658952	3142	NO	206
9	braker_augustus	intron	7658953	7659824	3143	NO	872
9	braker_augustus	exon	7659825	7660024	3144	NO	200
9	braker_augustus	non_coding	7660025	7660045	3145	NO	21
9	braker_augustus	exon	7660046	7660162	3146	NO	117
9	braker_augustus	intron	7660163	7660560	3147	NO	398
9	braker_augustus	exon	7660561	7660689	3148	NO	129
9	braker_augustus	intron	7660690	7661706	3149	NO	1017
9	braker_augustus	exon	7661707	7661838	3150	NO	132
9	braker_augustus	intron	7661839	7662383	3151	NO	545
9	braker_augustus	exon	7662384	7662555	3152	NO	172
9	braker_augustus	intron	7662556	7663537	3153	NO	982
9	braker_augustus	exon	7663538	7663683	3154	NO	146
9	braker_augustus	intron	7663684	7664351	3155	NO	668
9	braker_augustus	exon	7664352	7664509	3156	NO	158
9	braker_augustus	intron	7664510	7664801	3157	NO	292
9	braker_augustus	exon	7664802	7665000	3158	NO	199
9	braker_augustus	intron	7665001	7666250	3159	NO	1250
9	braker_augustus	exon	7666251	7666370	3160	NO	120
9	braker_augustus	intron	7666371	7666637	3161	NO	267
9	braker_augustus	exon	7666638	7666775	3162	NO	138
9	braker_augustus	intron	7666776	7667214	3163	NO	439
9	braker_augustus	exon	7667215	7667403	3164	NO	189
9	braker_augustus	intron	7667404	7667770	3165	NO	367
9	braker_augustus	exon	7667771	7668014	3166	NO	244
9	braker_augustus	intron	7668015	7668405	3167	NO	391
9	braker_augustus	exon	7668406	7668552	3168	NO	147
9	braker_augustus	intron	7668553	7669430	3169	NO	878
9	braker_augustus	exon	7669431	7669558	3170	NO	128
9	braker_augustus	non_coding	7669559	7670288	3171	NO	730
9	braker_augustus	exon	7670289	7670351	3172	NO	63
9	braker_augustus	intron	7670352	7670585	3173	NO	234
9	braker_augustus	exon	7670586	7670718	3174	NO	133
9	braker_augustus	intron	7670719	7671128	3175	NO	410
9	braker_augustus	exon	7671129	7671229	3176	NO	101
9	braker_augustus	intron	7671230	7673693	3177	NO	2464
9	braker_augustus	exon	7673694	7673850	3178	NO	157
9	braker_augustus	intron	7673851	7674486	3179	NO	636
9	braker_augustus	exon	7674487	7674587	3180	NO	101
9	braker_augustus	intron	7674588	7674883	3181	NO	296
9	braker_augustus	exon	7674884	7674998	3182	NO	115
9	braker_augustus	intron	7674999	7675332	3183	NO	334
9	braker_augustus	exon	7675333	7675481	3184	NO	149
9	braker_augustus	intron	7675482	7675776	3185	NO	295
9	braker_augustus	exon	7675777	7675914	3186	NO	138
9	braker_augustus	intron	7675915	7676255	3187	NO	341
9	braker_augustus	exon	7676256	7676408	3188	NO	153
9	braker_augustus	intron	7676409	7676838	3189	NO	430
9	braker_augustus	exon	7676839	7676937	3190	NO	99
9	braker_augustus	intron	7676938	7678063	3191	NO	1126
9	braker_augustus	exon	7678064	7678219	3192	NO	156
9	braker_augustus	intron	7678220	7678645	3193	NO	426
9	braker_augustus	exon	7678646	7678810	3194	NO	165
9	braker_augustus	intron	7678811	7679421	3195	NO	611
9	braker_augustus	exon	7679422	7679541	3196	NO	120
9	braker_augustus	intron	7679542	7680428	3197	NO	887
9	braker_augustus	exon	7680429	7680650	3198	NO	222
9	braker_augustus	intron	7680651	7680984	3199	NO	334
9	braker_augustus	exon	7680985	7681143	3200	NO	159
9	braker_augustus	intron	7681144	7681988	3201	NO	845
9	braker_augustus	exon	7681989	7682103	3202	NO	115
9	braker_augustus	intron	7682104	7682179	3203	NO	76
9	braker_augustus	exon	7682180	7682306	3204	NO	127
9	braker_augustus	intron	7682307	7682394	3205	NO	88
9	braker_augustus	exon	7682395	7682566	3206	NO	172
9	braker_augustus	intron	7682567	7682656	3207	NO	90
9	braker_augustus	exon	7682657	7682974	3208	NO	318
9	braker_augustus	intron	7682975	7683786	3209	NO	812
9	braker_augustus	exon	7683787	7683912	3210	NO	126
9	braker_augustus	intron	7683913	7683995	3211	NO	83
9	braker_augustus	exon	7683996	7684156	3212	NO	161
9	braker_augustus	intron	7684157	7684232	3213	NO	76
9	braker_augustus	exon	7684233	7684556	3214	NO	324
9	braker_augustus	intron	7684557	7684656	3215	NO	100
9	braker_augustus	exon	7684657	7684810	3216	NO	154
9	braker_augustus	intron	7684811	7684885	3217	NO	75
9	braker_augustus	exon	7684886	7685128	3218	NO	243
9	braker_augustus	intron	7685129	7685253	3219	NO	125
9	braker_augustus	exon	7685254	7685401	3220	NO	148
9	braker_augustus	intron	7685402	7685513	3221	NO	112
9	braker_augustus	exon	7685514	7685638	3222	NO	125
9	braker_augustus	intron	7685639	7685719	3223	NO	81
9	braker_augustus	exon	7685720	7685902	3224	NO	183
9	braker_augustus	intron	7685903	7686058	3225	NO	156
9	braker_augustus	exon	7686059	7686186	3226	NO	128
9	braker_augustus	intron	7686187	7686578	3227	NO	392
9	braker_augustus	exon	7686579	7686669	3228	NO	91
9	braker_augustus	intron	7686670	7687850	3229	NO	1181
9	braker_augustus	exon	7687851	7687979	3230	NO	129
9	braker_augustus	intron	7687980	7688104	3231	NO	125
9	braker_augustus	exon	7688105	7688284	3232	NO	180
9	braker_augustus	intron	7688285	7688369	3233	NO	85
9	braker_augustus	exon	7688370	7688523	3234	NO	154
9	braker_augustus	intron	7688524	7688615	3235	NO	92
9	braker_augustus	exon	7688616	7688779	3236	NO	164
9	braker_augustus	intron	7688780	7688914	3237	NO	135
9	braker_augustus	exon	7688915	7689169	3238	NO	255
9	braker_augustus	intron	7689170	7689244	3239	NO	75
9	braker_augustus	exon	7689245	7689400	3240	NO	156
9	braker_augustus	intron	7689401	7689498	3241	NO	98
9	braker_augustus	exon	7689499	7689747	3242	NO	249
9	braker_augustus	intron	7689748	7690373	3243	NO	626
9	braker_augustus	exon	7690374	7690480	3244	NO	107
9	braker_augustus	intron	7690481	7692683	3245	NO	2203
9	braker_augustus	exon	7692684	7692773	3246	NO	90
9	braker_augustus	intron	7692774	7693530	3247	NO	757
9	braker_augustus	exon	7693531	7693669	3248	NO	139
9	braker_augustus	non_coding	7693670	7694025	3249	NO	356
9	braker_augustus	exon	7694026	7695350	3250	NO	1325
9	braker_augustus	intron	7695351	7697765	3251	NO	2415
9	braker_augustus	exon	7697766	7697875	3252	NO	110
9	braker_augustus	intron	7697876	7700824	3253	NO	2949
9	braker_augustus	exon	7700825	7701015	3254	NO	191
9	braker_augustus	non_coding	7701016	7703388	3255	NO	2373
9	braker_augustus	exon	7703389	7703594	3256	NO	206
9	braker_augustus	intron	7703595	7706364	3257	NO	2770
9	braker_augustus	exon	7706365	7706515	3258	NO	151
9	braker_augustus	intron	7706516	7708241	3259	NO	1726
9	braker_augustus	exon	7708242	7708589	3260	NO	348
9	braker_augustus	intron	7708590	7709138	3261	NO	549
9	braker_augustus	exon	7709139	7709354	3262	NO	216
9	braker_augustus	intron	7709355	7711349	3263	NO	1995
9	braker_augustus	exon	7711350	7711478	3264	NO	129
9	braker_augustus	non_coding	7711479	7711741	3265	NO	263
9	braker_augustus	exon	7711742	7712014	3266	NO	273
9	braker_augustus	intron	7712015	7715983	3267	NO	3969
9	braker_augustus	exon	7715984	7716172	3268	NO	189
9	braker_augustus	intron	7716173	7716370	3269	NO	198
9	braker_augustus	exon	7716371	7716583	3270	NO	213
9	braker_augustus	intron	7716584	7717980	3271	NO	1397
9	braker_augustus	exon	7717981	7718104	3272	NO	124
9	braker_augustus	intron	7718105	7718188	3273	NO	84
9	braker_augustus	exon	7718189	7718334	3274	NO	146
9	braker_augustus	intron	7718335	7722913	3275	NO	4579
9	braker_augustus	exon	7722914	7724314	3276	NO	1401
9	braker_augustus	non_coding	7724315	7775283	3277	NO	50969
9	braker_augustus	exon	7775284	7775402	3278	NO	119
9	braker_augustus	intron	7775403	7778236	3279	NO	2834
9	braker_augustus	exon	7778237	7778419	3280	NO	183
9	braker_augustus	intron	7778420	7782141	3281	NO	3722
9	braker_augustus	exon	7782142	7782275	3282	NO	134
9	braker_augustus	intron	7782276	7792368	3283	NO	10093
9	braker_augustus	exon	7792369	7792535	3284	NO	167
9	braker_augustus	intron	7792536	7798052	3285	NO	5517
9	braker_augustus	exon	7798053	7798139	3286	NO	87
9	braker_augustus	non_coding	7798140	7826204	3287	NO	28065
9	braker_augustus	exon	7826205	7826432	3288	NO	228
9	braker_augustus	non_coding	7826433	7949775	3289	NO	123343
9	braker_augustus	exon	7949776	7949913	3290	NO	138
9	braker_augustus	intron	7949914	7950640	3291	NO	727
9	braker_augustus	exon	7950641	7950783	3292	NO	143
9	braker_augustus	intron	7950784	7951946	3293	NO	1163
9	braker_augustus	exon	7951947	7952086	3294	NO	140
9	braker_augustus	intron	7952087	7953034	3295	NO	948
9	braker_augustus	exon	7953035	7953168	3296	NO	134
9	braker_augustus	intron	7953169	7953826	3297	NO	658
9	braker_augustus	exon	7953827	7954012	3298	NO	186
9	braker_augustus	intron	7954013	7954767	3299	NO	755
9	braker_augustus	exon	7954768	7954938	3300	NO	171
9	braker_augustus	intron	7954939	7955272	3301	NO	334
9	braker_augustus	exon	7955273	7955363	3302	NO	91
9	braker_augustus	intron	7955364	7955646	3303	NO	283
9	braker_augustus	exon	7955647	7955801	3304	NO	155
9	braker_augustus	non_coding	7955802	7958940	3305	NO	3139
